"asset","dataset","official_product","official_table","logical_output","variable","type","n_rows","official_description","official_valid_response"
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_mcs_2013_14","pmp-smsf-2013-14--smsf_mcs_2013_14","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2013-14","smsf_mcs_2013_14","pmp-smsf-2013-14--smsf_mcs_2013_14","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_itr_2014_15","pmp-smsf-2014-15--smsf_itr_2014_15","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_itr_2014_15","pmp-smsf-2014-15--smsf_itr_2014_15","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_itr_2014_15","pmp-smsf-2014-15--smsf_itr_2014_15","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_itr_2014_15","pmp-smsf-2014-15--smsf_itr_2014_15","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_itr_2014_15","pmp-smsf-2014-15--smsf_itr_2014_15","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_itr_2014_15","pmp-smsf-2014-15--smsf_itr_2014_15","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_mcs_2014_15","pmp-smsf-2014-15--smsf_mcs_2014_15","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_mcs_2014_15","pmp-smsf-2014-15--smsf_mcs_2014_15","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2014-15","smsf_mcs_2014_15","pmp-smsf-2014-15--smsf_mcs_2014_15","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_itr_2015_16","pmp-smsf-2015-16--smsf_itr_2015_16","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_itr_2015_16","pmp-smsf-2015-16--smsf_itr_2015_16","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_itr_2015_16","pmp-smsf-2015-16--smsf_itr_2015_16","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_itr_2015_16","pmp-smsf-2015-16--smsf_itr_2015_16","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_itr_2015_16","pmp-smsf-2015-16--smsf_itr_2015_16","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_itr_2015_16","pmp-smsf-2015-16--smsf_itr_2015_16","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_mcs_2015_16","pmp-smsf-2015-16--smsf_mcs_2015_16","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_mcs_2015_16","pmp-smsf-2015-16--smsf_mcs_2015_16","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2015-16","smsf_mcs_2015_16","pmp-smsf-2015-16--smsf_mcs_2015_16","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_itr_2016_17","pmp-smsf-2016-17--smsf_itr_2016_17","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_itr_2016_17","pmp-smsf-2016-17--smsf_itr_2016_17","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_itr_2016_17","pmp-smsf-2016-17--smsf_itr_2016_17","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_itr_2016_17","pmp-smsf-2016-17--smsf_itr_2016_17","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_itr_2016_17","pmp-smsf-2016-17--smsf_itr_2016_17","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_itr_2016_17","pmp-smsf-2016-17--smsf_itr_2016_17","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_mcs_2016_17","pmp-smsf-2016-17--smsf_mcs_2016_17","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_mcs_2016_17","pmp-smsf-2016-17--smsf_mcs_2016_17","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2016-17","smsf_mcs_2016_17","pmp-smsf-2016-17--smsf_mcs_2016_17","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_itr_2017_18","pmp-smsf-2017-18--smsf_itr_2017_18","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_itr_2017_18","pmp-smsf-2017-18--smsf_itr_2017_18","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_itr_2017_18","pmp-smsf-2017-18--smsf_itr_2017_18","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_itr_2017_18","pmp-smsf-2017-18--smsf_itr_2017_18","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_itr_2017_18","pmp-smsf-2017-18--smsf_itr_2017_18","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_itr_2017_18","pmp-smsf-2017-18--smsf_itr_2017_18","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_mcs_2017_18","pmp-smsf-2017-18--smsf_mcs_2017_18","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_mcs_2017_18","pmp-smsf-2017-18--smsf_mcs_2017_18","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2017-18","smsf_mcs_2017_18","pmp-smsf-2017-18--smsf_mcs_2017_18","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_itr_2018_19","pmp-smsf-2018-19--smsf_itr_2018_19","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_itr_2018_19","pmp-smsf-2018-19--smsf_itr_2018_19","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_itr_2018_19","pmp-smsf-2018-19--smsf_itr_2018_19","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_itr_2018_19","pmp-smsf-2018-19--smsf_itr_2018_19","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_itr_2018_19","pmp-smsf-2018-19--smsf_itr_2018_19","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_itr_2018_19","pmp-smsf-2018-19--smsf_itr_2018_19","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_mcs_2018_19","pmp-smsf-2018-19--smsf_mcs_2018_19","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_mcs_2018_19","pmp-smsf-2018-19--smsf_mcs_2018_19","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2018-19","smsf_mcs_2018_19","pmp-smsf-2018-19--smsf_mcs_2018_19","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_itr_2019_20","pmp-smsf-2019-20--smsf_itr_2019_20","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_itr_2019_20","pmp-smsf-2019-20--smsf_itr_2019_20","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_itr_2019_20","pmp-smsf-2019-20--smsf_itr_2019_20","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_itr_2019_20","pmp-smsf-2019-20--smsf_itr_2019_20","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_itr_2019_20","pmp-smsf-2019-20--smsf_itr_2019_20","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_itr_2019_20","pmp-smsf-2019-20--smsf_itr_2019_20","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_mcs_2019_20","pmp-smsf-2019-20--smsf_mcs_2019_20","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_mcs_2019_20","pmp-smsf-2019-20--smsf_mcs_2019_20","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2019-20","smsf_mcs_2019_20","pmp-smsf-2019-20--smsf_mcs_2019_20","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_itr_2020_21","pmp-smsf-2020-21--smsf_itr_2020_21","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_itr_2020_21","pmp-smsf-2020-21--smsf_itr_2020_21","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_itr_2020_21","pmp-smsf-2020-21--smsf_itr_2020_21","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_itr_2020_21","pmp-smsf-2020-21--smsf_itr_2020_21","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_itr_2020_21","pmp-smsf-2020-21--smsf_itr_2020_21","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_itr_2020_21","pmp-smsf-2020-21--smsf_itr_2020_21","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_mcs_2020_21","pmp-smsf-2020-21--smsf_mcs_2020_21","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_mcs_2020_21","pmp-smsf-2020-21--smsf_mcs_2020_21","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2020-21","smsf_mcs_2020_21","pmp-smsf-2020-21--smsf_mcs_2020_21","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_itr_2021_22","pmp-smsf-2021-22--smsf_itr_2021_22","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_itr_2021_22","pmp-smsf-2021-22--smsf_itr_2021_22","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_itr_2021_22","pmp-smsf-2021-22--smsf_itr_2021_22","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_itr_2021_22","pmp-smsf-2021-22--smsf_itr_2021_22","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_itr_2021_22","pmp-smsf-2021-22--smsf_itr_2021_22","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_itr_2021_22","pmp-smsf-2021-22--smsf_itr_2021_22","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_mcs_2021_22","pmp-smsf-2021-22--smsf_mcs_2021_22","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_mcs_2021_22","pmp-smsf-2021-22--smsf_mcs_2021_22","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2021-22","smsf_mcs_2021_22","pmp-smsf-2021-22--smsf_mcs_2021_22","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_itr_2022_23","pmp-smsf-2022-23--smsf_itr_2022_23","CRNT_PNSN_INC_EXMT_CAL_MTHD_CD","character",100,"Which method did you use to calculate your exempt current pension income?",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_itr_2022_23","pmp-smsf-2022-23--smsf_itr_2022_23","DDCTNS_OTHR_DDCTN_TYP_CD","character",100,"Other deductions code",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_itr_2022_23","pmp-smsf-2022-23--smsf_itr_2022_23","FND_BNFT_STRCTR_CD","character",100,"Fund benefit structure",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_itr_2022_23","pmp-smsf-2022-23--smsf_itr_2022_23","GRS_TRST_DSTRBTNS_CD","character",100,"Gross trust distributions code",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_itr_2022_23","pmp-smsf-2022-23--smsf_itr_2022_23","NON_DDCTBL_EXPNS_OTHR_CD","character",100,"Non-deductible expenses - Other deductions code",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_itr_2022_23","pmp-smsf-2022-23--smsf_itr_2022_23","OI_TYP_CD","character",100,"Other income code",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_mcs_2022_23","pmp-smsf-2022-23--smsf_mcs_2022_23","INCM_STRM_PMT_CD","character",100,"Income stream payment - code",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_mcs_2022_23","pmp-smsf-2022-23--smsf_mcs_2022_23","LSP_CD","character",100,"Lump sum payment - code",
"PLIDA","SMSF","pmp-smsf-2022-23","smsf_mcs_2022_23","pmp-smsf-2022-23--smsf_mcs_2022_23","MBR_RCRD_CD","character",100,"Member record",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2019_20","pmp-stp-extended--stp_extended_etp_2019_20","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2019-20","pmp-stp-extended--stp_extended_etp_2019-20","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2020-21","pmp-stp-extended--stp_extended_etp_2020-21","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2021-22","pmp-stp-extended--stp_extended_etp_2021-22","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2022-23","pmp-stp-extended--stp_extended_etp_2022-23","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2023-24","pmp-stp-extended--stp_extended_etp_2023-24","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2024-25","pmp-stp-extended--stp_extended_etp_2024-25","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2025_26","pmp-stp-extended--stp_extended_etp_2025_26","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_etp_2025-26","pmp-stp-extended--stp_extended_etp_2025-26","ETP_PMT_TYP_CD","character",100,"Code that identifies the reason for the Employment Termination Payment (ETP) being made. Value Domain information is included below the DIL",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m01","pmp-stp-extended--stp_extended_pay_events_2020_m01","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m01","pmp-stp-extended--stp_extended_pay_events_2020_m01","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m02","pmp-stp-extended--stp_extended_pay_events_2020_m02","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m02","pmp-stp-extended--stp_extended_pay_events_2020_m02","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m03","pmp-stp-extended--stp_extended_pay_events_2020_m03","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m03","pmp-stp-extended--stp_extended_pay_events_2020_m03","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m04","pmp-stp-extended--stp_extended_pay_events_2020_m04","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m04","pmp-stp-extended--stp_extended_pay_events_2020_m04","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m05","pmp-stp-extended--stp_extended_pay_events_2020_m05","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m05","pmp-stp-extended--stp_extended_pay_events_2020_m05","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m06","pmp-stp-extended--stp_extended_pay_events_2020_m06","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m06","pmp-stp-extended--stp_extended_pay_events_2020_m06","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m07","pmp-stp-extended--stp_extended_pay_events_2020_m07","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m07","pmp-stp-extended--stp_extended_pay_events_2020_m07","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m08","pmp-stp-extended--stp_extended_pay_events_2020_m08","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m08","pmp-stp-extended--stp_extended_pay_events_2020_m08","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m09","pmp-stp-extended--stp_extended_pay_events_2020_m09","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m09","pmp-stp-extended--stp_extended_pay_events_2020_m09","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m10","pmp-stp-extended--stp_extended_pay_events_2020_m10","ANL_LNG_SRVC_UNSD_LS_A_CD","character",100,"Annual Long Service Leave Unused Lump Sum A Code",
"PLIDA","STP","pmp-stp-extended","stp_extended_pay_events_2020_m10","pmp-stp-extended--stp_extended_pay_events_2020_m10","CNTRCTR_BN","character",100,"Contractor Client Identifier - ABS Derived confidentialised business identifier",
