"asset","dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","official_valid_responses","example_product","example_table","example_logical_output","existing_generator_exact_match","existing_generator_match_count","existing_generator_tables","existing_generator_types","existing_generator_crosswalk_statuses","existing_generator_candidate_variables","existing_generator_candidate_products","existing_generator_basis","existing_generator_notes","evidence_exact_match","evidence_file","evidence_status","evidence_source_url","evidence_source_summary","evidence_generated_assessment","evidence_required_next_action","source_coverage","initial_action","value_semantics","target_value_rule"
"PLIDA","TRAVELLERS","PP_WT_2012M9",1,1,1,"character","Physically present weight at end of 2012m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M1",1,1,1,"character","Physically present weight at end of 2013m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M10",1,1,1,"character","Physically present weight at end of 2013m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M11",1,1,1,"character","Physically present weight at end of 2013m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M12",1,1,1,"character","Physically present weight at end of 2013m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M2",1,1,1,"character","Physically present weight at end of 2013m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M3",1,1,1,"character","Physically present weight at end of 2013m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M4",1,1,1,"character","Physically present weight at end of 2013m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M5",1,1,1,"character","Physically present weight at end of 2013m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M6",1,1,1,"character","Physically present weight at end of 2013m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M7",1,1,1,"character","Physically present weight at end of 2013m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M8",1,1,1,"character","Physically present weight at end of 2013m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2013M9",1,1,1,"character","Physically present weight at end of 2013m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M1",1,1,1,"character","Physically present weight at end of 2014m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M10",1,1,1,"character","Physically present weight at end of 2014m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M11",1,1,1,"character","Physically present weight at end of 2014m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M12",1,1,1,"character","Physically present weight at end of 2014m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M2",1,1,1,"character","Physically present weight at end of 2014m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M3",1,1,1,"character","Physically present weight at end of 2014m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M4",1,1,1,"character","Physically present weight at end of 2014m4",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M5",1,1,1,"character","Physically present weight at end of 2014m5",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M6",1,1,1,"character","Physically present weight at end of 2014m6",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M7",1,1,1,"character","Physically present weight at end of 2014m7",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M8",1,1,1,"character","Physically present weight at end of 2014m8",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2014M9",1,1,1,"character","Physically present weight at end of 2014m9",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2015M1",1,1,1,"character","Physically present weight at end of 2015m1",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2015M10",1,1,1,"character","Physically present weight at end of 2015m10",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2015M11",1,1,1,"character","Physically present weight at end of 2015m11",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2015M12",1,1,1,"character","Physically present weight at end of 2015m12",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2015M2",1,1,1,"character","Physically present weight at end of 2015m2",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","TRAVELLERS","PP_WT_2015M3",1,1,1,"character","Physically present weight at end of 2015m3",,"madipge-mig-d-pp-2006-current","madipge_mig_d_ppw_2006_current","madipge-mig-d-pp-2006-current--madipge_mig_d_ppw_2006_current",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
