"Table.Number","Sheet","Table.Name","Product.Name","Item","Variable.Name","Variable.Level","Valid.Response","Available.Periods"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","The UN/Locode of the Australian port where the goods will be loaded onto a vessel or aircraft for export","port_of_loading_ex","","3 digit categorical See Port Code column in Appendix 7","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","The state where the goods will be loaded onto a vessel or aircraft for export","state_of_loading_ex","","AUSTRALIAN CAPITAL TERRITORY NEW SOUTH WALES NORTHERN TERRITORY QUEENSLAND SOUTH AUSTRALIA TASMANIA VICTORIA WESTERN AUSTRALIA","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","The state of origin","state_of_origin_ex","","AUSTRALIAN CAPITAL TERRITORY NEW SOUTH WALES NORTHERN TERRITORY QUEENSLAND SOUTH AUSTRALIA TASMANIA VICTORIA WESTERN AUSTRALIA RE-EXPORTS","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Mode of Transport : A = AIR P = PARCEL POST S = SEA","transport_method_ex","","A P S","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","The value of the goods including freight costs and other charges, at the point when the goods are loaded onto the vessel or aircraft for export","fob_value_ex","","Numeric ($)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","A code to indicate the currency of the invoice","invoice_currency_ex","","Character See Appendix 8","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Gross weight (kg) - The weight of goods + any packaging or extra materials added for shipment purposes.","gross_weight_ex","","Numeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Represents the volume of measure, i.e. counts the number of unit_of_quantity_ex variable","quantity_ex","","Numeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Units of Quantity","unit_of_quantity_ex","","Character See Appendix 9","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Grams of gold per tonne of ore","gold_grams_per_tonne_ex","","Numeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Grams of silver per tonne of ore","silver_grams_per_tonne_ex","","Numeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of lead in shipment of ore","lead_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of nickel in shipment of ore","nickel_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of platinum in shipment of ore","platinum_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of copper in shipment of ore","copper_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of tantalum in shipment of ore","tantalum_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of tin in shipment of ore","tin_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of tungsten in shipment of ore","tungsten_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
47,"47","Merchandise Trade Exports","blade-table-47-merchandise-trade-exports","Percentage of zinc in shipment of ore","zinc_percentage_ex","","Numeric (%)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Deidentified ABN","bn","","10 digit alphanumeric Unknown = 9999999999","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Deidentified CCID","dcid","","10 digit alphanumeric Unknown = 9999999999","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","De-identified Import Declaration Number","idn","","10 digit alphanumeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","De-identified Transaction identifier - Data item used to uniquely identify each particular product/line that is imported.","tn","","14 digit alphanumeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Integration version (internal ABS reference)","imp_version","","8 digit alphanumeric ""in257_v1""","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Time series ID (last 2 digits of end year in a financial year)","tsid","","2 digit numeric example: 2018/2019 = '19'","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Financial year quarter data is in reference to","quarter","","6 digit alphanumeric YYYY is a financial year, i.e. 2021, 2122 ""YYYYQ1"" = July to September ""YYYYQ2"" = October to December ""YYYYQ3"" = January to March ""YYYYQ4"" = April to June","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Month data is in reference to","month_actioned","","3 Character Mmm i.e. ""Jan"", ""Feb""","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Product level Australian and New Zealand Standard Industrial Classification (ANZSIC), 2006","anzsic_06_class_code","","4 digit categorical See ANZSIC 2006","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Classification by Broad Economic Categories (BEC)","bec_group_code_im","","3 digit Categorical See CSM - Data Downloads (Appendices, Appendix 6.2 column BEC R4)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","This is the value of the goods + the cost of freight, insurance and shipping from the time it leaves the port of loading. CIF is not always reported for each individual transaction, but may be limited to an Import Declaration. In these cases the ABS applies modelling in order to obtain a CIF/FOB value for each line item. For further information refer to the CSM.","cif_value_im","","Numeric ($)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Combined Australian Customs Tariff Nomenclature and Statistical Classification ('Working Tariff' or 'Customs Tariff')","commodity_code_im","","10 digit Categorical See CSM - Data Downloads (Appendices, Appendix 6.2 column HTISC)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Country of origin","country_of_origin_im","","3 digit categorical See Country Code column in Appendix 6","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Price paid or payable to the supplier (transaction value)","customs_value_im","","Numeric ($)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","The total value for the consignment including all costs (e.g. inland transport and insurance) relating to the goods up to the point of loading at the exporting country's border. The value sent to the ABS is in Australian dollars. Where the value is reported to the Department of Home Affairs in a foreign currency it is converted to Australian dollars by the ICS using the exchange rate applicable on the date of export from the place of export","fob_value_im","","Numeric ($)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Type of Import Declaration documentation lodged with Customs. Indicates if the declaration is: Nature 10, 20 or 30. Nature 10: Import Declaration (goods imported directly into home consumption) Nature 20: Warehouse Declaration (goods imported into a Department of Home Affairs bonded warehouse) Nature 30: Ex-warehouse Declaration (goods cleared from a Department of Home Affairs warehouse)","form_id_im","","Character Nature 10 Nature 20 Nature 30","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Gross weight (kg) - The weight of goods + any packaging or extra materials added for shipment purposes. This is not for use at the Commodity or Country level.","gross_weight_im","","Numeric","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","A code to indicate the currency of the invoice","invoice_currency_im","","Character See Appendix 8","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","Transport method: A = AIR P = PARCEL POST S = SEA U = Unknown","transport_method_im","","A P S U","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","The nature of a tariff is used to help understand duty costs and information","nature_of_tariff_code_im","","String See CSM - Data Downloads (Appendices Table 10)","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
48,"48","Merchandise Trade Imports","blade-table-48-merchandise-trade-imports","The UN/Locode for the first Australian port where goods will be, or were, unloaded","port_of_discharge_im","","3 digit categorical See Port Code column in Appendix 7","2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
