"pbs_code","atc_code","atc_level1","benefit_type","claimed_price","pack_size","number_of_repeats","manner_of_admin","weight"
"14437W","R03AK07","R","S",25.59,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14438X","R03BA02","R","S",70,1,5,"INHALATION",0.000485142510612501
"14439Y","R03AK07","R","S",26.05,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14440B","R03AK07","R","S",25.59,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14441C","R03AK14","R","S",42.92,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14449L","R03AK06","R","S",31.72,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14450M","R03AK06","R","S",40.37,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14467K","R03AK07","R","S",15.71,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14468L","R03AK07","R","S",24.37,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14469M","R03BA02","R","S",70,1,5,"INHALATION",0.000485142510612501
"14470N","R03BA02","R","R",20.53,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14471P","R03AL12","R","S",55.58,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14487L","R03BA05","R","S",10.61,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14503H","R03BA02","R","R",15.51,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14504J","R03AL04","R","S",68.39,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14514X","R03BA01","R","R",16.71,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14515Y","R03BA09","R","R",14.87,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14517C","R03AC13","R","R",15.34,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14526M","R03DC03","R","S",4.09,28,5,"ORAL",0.000485142510612501
"14535B","R03AK07","R","S",15.71,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14536C","R03AL11","R","S",60.93,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14538E","R03AK08","R","S",32.12,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14539F","R03BB05","R","R",42.7,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14540G","R03BA01","R","R",6.58,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14541H","R03BA01","R","R",13.82,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14544L","R03AK06","R","S",31.72,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14547P","R03AC13","R","R",10.2,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14553Y","R03DC03","R","S",4,28,5,"ORAL",0.000485142510612501
"14555C","R03BB04","R","R",24.28,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14574C","R03BB04","R","R",24.28,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14576E","R03BB04","R","R",24.28,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14606R","R03AL09","R","S",57.05,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14839B","R03BB04","R","S",57.64,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14842E","R03BB04","R","R",57.64,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14845H","R03BB04","R","R",57.64,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"14849M","R03AL06","R","S",114.54,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"1542E","R03BB01","R","R",6.41,1,5,"INHALATION",0.000485142510612501
"2000G","R03AC02","R","R",4.94,1,5,"INHALATION",0.000485142510612501
"2001H","R03AC02","R","R",4.99,1,5,"INHALATION",0.000485142510612501
"2065Q","R03BA02","R","S",70,1,5,"INHALATION",0.000485142510612501
"2066R","R03BA02","R","S",70,1,5,"INHALATION",0.000485142510612501
"2070Y","R03BA02","R","U",8.65,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"2071B","R03BA02","R","U",15.51,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"2072C","R03BA02","R","U",20.53,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"2614N","R03DA04","R","U",4.45,1,5,"ORAL",0.000485142510612501
"2634P","R03DA04","R","U",4.98,100,5,"ORAL",0.000485142510612501
"2827T","R03AK11","R","S",24.01,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"5134F","R03AC18","R","R",42.7,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"5137J","R03AC18","R","R",42.7,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8136F","R03AC13","R","R",15.8,60,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8141L","R03AC12","R","R",15.8,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8147T","R03BA05","R","U",9.17,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8148W","R03BA05","R","U",16.11,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8149X","R03BA05","R","U",22.8,1,1,"INHALATION_BY_MOUTH",0.000485142510612501
"8230E","R03DA04","R","U",4.15,100,5,"ORAL",0.000485142510612501
"8231F","R03DA04","R","U",6,100,5,"ORAL",0.000485142510612501
"8238N","R03BB01","R","R",7.58,1,5,"INHALATION",0.000485142510612501
"8239P","R03AC13","R","R",10.2,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8240Q","R03AC13","R","R",15.34,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8345F","R03BA05","R","U",15.18,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8346G","R03BA05","R","U",25.59,1,1,"INHALATION_BY_MOUTH",0.000485142510612501
"8354Q","R03AC02","R","R",13.01,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8406K","R03BA01","R","U",6.58,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8407L","R03BA01","R","U",13.82,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8408M","R03BA01","R","R",10.96,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8409N","R03BA01","R","R",16.71,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8430Q","R03AK06","R","S",32.06,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8431R","R03AK06","R","S",31.72,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8432T","R03AK06","R","S",40.37,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8516F","R03BA05","R","S",10.61,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8517G","R03AK06","R","S",32.06,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8518H","R03AK06","R","S",31.72,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8519J","R03AK06","R","S",40.37,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8625Y","R03AK07","R","S",26.05,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8626B","R03BB04","R","R",28.82,30,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8627C","R03DC03","R","S",4.09,28,5,"ORAL",0.000485142510612501
"8628D","R03DC03","R","S",4,28,5,"ORAL",0.000485142510612501
"8671J","R03BB01","R","U",9.83,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8796Y","R03AK07","R","S",25.59,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8853Y","R03BA08","R","U",10.08,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"8854B","R03BA08","R","U",18.4,1,5,"INHALATION_BY_MOUTH",0.000485142510612501
"9440W","R01AX06","R","S",9.29,1,0,"NASAL",0.000485142510612501
"1002R","S01AD03","S","R",14.08,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10046R","S01EE03","S","U",15.41,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1004W","S01EC01","S","R",9.78,100,3,"ORAL",0.000170872016859375
"10053D","S01EE03","S","U",15.41,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10107Y","S01EE","S","R",19.83,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10108B","S01EE","S","R",19.83,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10138N","S01LA04","S","A",689.04,1,2,"INJECTION",0.000170872016859375
"10373Y","S01LA04","S","A",689.04,1,5,"INJECTION",0.000170872016859375
"10374B","S01LA04","S","A",689.04,1,5,"INJECTION",0.000170872016859375
"10505X","S01LA05","S","A",786.03,1,5,"INJECTION",0.000170872016859375
"10536M","S01EC54","S","R",10.55,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10547D","S01EC54","S","R",10.55,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1093M","S01FA01","S","U",10.09,1,2,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10943Y","S01BA01","S","A",1091.84,1,1,"IMPLANTATION",0.000170872016859375
"11112W","S01AA01","S","R",3.7,1,2,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11317P","S01BA01","S","A",1091.84,1,0,"IMPLANTATION",0.000170872016859375
"11439C","S01XA20","S","S",19,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11446K","S01XA20","S","S",19,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11469P","S01BA01","S","A",1091.84,1,1,"IMPLANTATION",0.000170872016859375
"11471R","S01LA04","S","A",689.04,1,2,"INJECTION",0.000170872016859375
"11480F","S01LA04","S","A",689.04,1,2,"INJECTION",0.000170872016859375
"11625W","S01XA20","S","R",2.5,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11634H","S01XA20","S","R",2.5,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11842G","S01XA20","S","S",10.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11849P","S01XA20","S","S",10.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11852T","S01XA20","S","S",10.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11853W","S01XA20","S","S",10.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11908R","S01BB02","S","R",9.91,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"11975G","S01LA04","S","A",689.04,1,2,"INJECTION",0.000170872016859375
"11981N","S01LA04","S","A",689.04,1,2,"INJECTION",0.000170872016859375
"11991D","S01LA05","S","A",786.03,1,2,"INJECTION",0.000170872016859375
"12131L","S01LA05","S","A",786.03,1,2,"INJECTION",0.000170872016859375
"12132M","S01LA05","S","A",786.03,1,2,"INJECTION",0.000170872016859375
"12141B","S01LA05","S","A",786.03,1,2,"INJECTION",0.000170872016859375
"12152N","S01LA05","S","A",786.03,1,2,"INJECTION",0.000170872016859375
"12153P","S01LA05","S","A",786.03,1,5,"INJECTION",0.000170872016859375
"1217C","S01AE03","S","A",18.47,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"12612T","S01XA20","S","S",20.78,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"12663L","S01XA18","S","A",65,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"12667Q","S01LA06","S","A",885.78,1,2,"INJECTION",0.000170872016859375
"1279H","S01ED01","S","U",7.69,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"13100L","S01XA20","S","S",9.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"13113E","S01XA20","S","S",9.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"13134G","S01LA04","S","S",689.04,1,5,"INJECTION",0.000170872016859375
"13137K","S01LA04","S","S",689.04,1,2,"INJECTION",0.000170872016859375
"13138L","S01LA05","S","S",786.03,1,2,"INJECTION",0.000170872016859375
"13139M","S01LA05","S","S",786.03,1,2,"INJECTION",0.000170872016859375
"13141P","S01LA05","S","S",786.03,1,2,"INJECTION",0.000170872016859375
"13142Q","S01BA01","S","S",1091.84,1,1,"IMPLANTATION",0.000170872016859375
"13143R","S01LA04","S","S",689.04,1,2,"INJECTION",0.000170872016859375
"13146X","S01LA05","S","S",786.03,1,2,"INJECTION",0.000170872016859375
"13149C","S01LA04","S","S",689.04,1,2,"INJECTION",0.000170872016859375
"13150D","S01LA05","S","S",786.03,1,5,"INJECTION",0.000170872016859375
"13151E","S01LA05","S","S",786.03,1,2,"INJECTION",0.000170872016859375
"13156K","S01LA04","S","S",689.04,1,2,"INJECTION",0.000170872016859375
"13157L","S01LA04","S","S",689.04,1,2,"INJECTION",0.000170872016859375
"13164W","S01LA05","S","S",786.03,1,5,"INJECTION",0.000170872016859375
"13165X","S01LA04","S","S",689.04,1,5,"INJECTION",0.000170872016859375
"13166Y","S01LA04","S","S",689.04,1,2,"INJECTION",0.000170872016859375
"13167B","S01LA05","S","S",786.03,1,2,"INJECTION",0.000170872016859375
"13168C","S01BA01","S","S",1091.84,1,1,"IMPLANTATION",0.000170872016859375
"13177M","S01LA09","S","A",827.4,1,5,"INJECTION",0.000170872016859375
"13183W","S01LA09","S","A",827.4,1,2,"INJECTION",0.000170872016859375
"13195L","S01LA09","S","S",827.4,1,2,"INJECTION",0.000170872016859375
"13198P","S01LA09","S","S",827.4,1,5,"INJECTION",0.000170872016859375
"13284E","S01XA18","S","A",65,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1382R","S01LA04","S","A",689.04,1,2,"INJECTION",0.000170872016859375
"14315K","S01EE03","S","R",18.35,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14316L","S01EE","S","R",21.09,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14317M","S01EE","S","R",21.94,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14318N","S01XA20","S","R",2.5,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14319P","S01XA20","S","S",10.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14320Q","S01XA20","S","R",3.5,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14321R","S01EC04","S","R",15.38,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14350G","S01EE","S","R",7.58,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14351H","S01EE","S","R",19.83,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14352J","S01XA20","S","S",20.78,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14353K","S01XA20","S","R",3.58,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14354L","S01XA20","S","S",19.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14355M","S01EB01","S","R",4.94,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14385D","S01XA20","S","R",6.7,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14386E","S01EC","S","R",8.68,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1440T","S03AA","S","U",2.85,1,2,"APPLICATION_TO_THE_EYE_EAR",0.000170872016859375
"14420Y","S01XA20","S","S",5.48,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14421B","S01XA20","S","R",2.31,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14422C","S01EE03","S","R",15.41,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14423D","S01EC54","S","R",10.55,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14424E","S01XA20","S","S",19,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14453Q","S01EE01","S","R",4,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14491Q","S01EA","S","R",11.83,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14492R","S01XA20","S","S",10.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14493T","S01XA20","S","R",6.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14494W","S01XA20","S","S",19.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14495X","S01EC54","S","R",12.29,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14497B","S01EA05","S","R",8.51,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14520F","S01XA20","S","S",9.74,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14521G","S01XA20","S","R",7.22,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14523J","S01EB01","S","R",5.95,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14524K","S01EC03","S","R",4.93,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14549R","S01EE04","S","R",18.35,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14550T","S01EB01","S","R",8.26,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14594D","S01LA05","S","S",827.4,1,2,"INJECTION",0.000170872016859375
"14626T","S01LA05","S","A",827.4,1,2,"INJECTION",0.000170872016859375
"14627W","S01LA05","S","S",827.4,1,5,"INJECTION",0.000170872016859375
"14635G","S01LA05","S","A",827.4,1,5,"INJECTION",0.000170872016859375
"14737P","S01LA09","S","A",827.4,1,2,"INJECTION",0.000170872016859375
"14738Q","S01LA09","S","S",827.4,1,2,"INJECTION",0.000170872016859375
"14768G","S01XA20","S","R",2.56,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"14788H","S01LA09","S","A",827.4,1,2,"INJECTION",0.000170872016859375
"14789J","S01LA09","S","A",827.4,1,5,"INJECTION",0.000170872016859375
"14799X","S01LA09","S","S",827.4,1,2,"INJECTION",0.000170872016859375
"14817W","S01LA09","S","S",827.4,1,5,"INJECTION",0.000170872016859375
"14864H","S01LA09","S","S",827.4,1,2,"INJECTION",0.000170872016859375
"14873T","S01LA09","S","A",827.4,1,2,"INJECTION",0.000170872016859375
"15048B","S01ED01","S","R",7.69,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"15062R","S01ED01","S","R",9.4,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1509K","S01XA20","S","R",7.22,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1750D","S01XA20","S","U",6.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1754H","S01XA20","S","U",3.58,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"1926J","S01ED01","S","U",9.4,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2168D","S01LA05","S","A",786.03,1,2,"INJECTION",0.000170872016859375
"2171G","S01XA20","S","S",19.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2181T","S01XA20","S","S",19.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2184Y","S01XA20","S","S",19.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2253N","S01XA20","S","S",19.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2441L","S01BA02","S","U",5.07,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2480M","S02AA15","S","A",24.58,1,1,"APPLICATION_TO_THE_EAR",0.000170872016859375
"2595N","S01EB01","S","U",4.94,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2596P","S01EB01","S","U",5.95,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2598R","S01EB01","S","U",8.26,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2781J","S02CA06","S","U",5.59,1,2,"APPLICATION_TO_THE_EAR",0.000170872016859375
"2956N","S01XA20","S","R",3.5,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"2971J","S02CA04","S","U",5.36,1,2,"APPLICATION_TO_THE_EAR",0.000170872016859375
"2974M","S02CA04","S","U",5.16,1,2,"APPLICATION_TO_THE_EAR",0.000170872016859375
"3112T","S01BB02","S","R",9.91,1,2,"APPLICATION_TO_THE_EYE",0.000170872016859375
"3438Y","S01EC54","S","R",12.29,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5501M","S01AD03","S","R",14.08,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5503P","S01XA20","S","R",6.7,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5504Q","S01XA20","S","S",5.48,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5516H","S01BA02","S","U",5.07,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5517J","S01XA20","S","R",3.5,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5520M","S01XA20","S","R",7.22,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5522P","S01XA20","S","U",6.86,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5523Q","S01XA20","S","U",3.58,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5524R","S01XA20","S","R",2.31,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5534G","S01EA05","S","U",8.51,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5535H","S01EA","S","R",11.83,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5536J","S01EB01","S","U",4.94,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5537K","S01EB01","S","U",5.95,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5538L","S01EB01","S","U",8.26,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5540N","S01EC04","S","U",15.38,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5541P","S01EC03","S","U",4.93,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5542Q","S01EC","S","R",8.68,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5548B","S01ED01","S","U",7.69,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5550D","S01ED01","S","U",9.4,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5551E","S01EE03","S","U",18.35,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5552F","S01EE01","S","U",4,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5553G","S01EE","S","R",7.58,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5554H","S01EE04","S","U",18.35,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5555J","S01EE","S","R",21.09,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5557L","S03AA","S","U",2.85,1,2,"APPLICATION_TO_THE_EYE_EAR",0.000170872016859375
"5558M","S01EE","S","R",21.94,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5562R","S01EC54","S","R",12.29,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5564W","S01AE03","S","A",18.47,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5567B","S01AE01","S","A",7.38,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"5568C","S01BB02","S","R",9.91,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8243W","S01EE01","S","U",4,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8351M","S01EA05","S","U",8.51,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8383F","S01AE01","S","A",7.38,1,0,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8384G","S01XA20","S","R",6.7,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8483L","S01EC04","S","U",15.38,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8488R","S01EC03","S","U",4.93,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8567X","S01EC","S","R",8.68,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8578L","S01XA20","S","S",5.48,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8597L","S01EE04","S","U",18.35,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8620Q","S01EE03","S","U",18.35,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8676P","S01XA20","S","R",2.31,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8826M","S01EA","S","R",11.83,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"8895E","S01EE","S","R",7.58,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"9057Q","S01EE","S","R",21.09,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"9464D","S01EE","S","R",21.94,1,5,"APPLICATION_TO_THE_EYE",0.000170872016859375
"10036F","V06DX","V","R",72.68,1,5,"ORAL",5.51298307514205e-05
"10039J","V06DX","V","R",93.96,1,5,"ORAL",5.51298307514205e-05
"10093F","V06DX","V","R",194.35,1,5,"ORAL",5.51298307514205e-05
"10149E","V06DX","V","R",218.28,1,5,"ORAL",5.51298307514205e-05
"10152H","V06DB","V","R",43.83,1,5,"ORAL",5.51298307514205e-05
"10154K","V06DB","V","R",28.43,1,5,"ORAL",5.51298307514205e-05
"10155L","V06DB","V","R",39.51,1,5,"ORAL",5.51298307514205e-05
"10161T","V06DX","V","R",222.02,1,5,"ORAL",5.51298307514205e-05
"10185C","V06DX","V","R",166.61,1,5,"ORAL",5.51298307514205e-05
"10195N","V06DX","V","R",102.82,1,5,"ORAL",5.51298307514205e-05
"10250L","V03AE05","V","S",340,90,5,"ORAL",5.51298307514205e-05
"10258X","V06DX","V","R",191.47,1,5,"ORAL",5.51298307514205e-05
"10259Y","V06DX","V","R",399.63,1,5,"ORAL",5.51298307514205e-05
"10260B","V06DX","V","R",399.63,1,5,"ORAL",5.51298307514205e-05
"10332T","V06DX","V","R",541.08,1,5,"ORAL",5.51298307514205e-05
"10411Y","V06DX","V","R",387.37,1,5,"ORAL",5.51298307514205e-05
"10466W","V06DX","V","R",278.62,1,5,"ORAL",5.51298307514205e-05
