"item_num","category","group","sub_heading","benefit_type","schedule_fee","benefit_75","benefit_85","benefit_100","anaes","weight"
71134,6,"P4",NA,"C",106.55,79.95,90.6,0,"N",0.000491932310114092
71135,6,"P4",NA,"C",212.95,159.75,181.05,0,"N",0.000491932310114092
71137,6,"P4",NA,"C",31,23.25,26.35,0,"N",0.000491932310114092
71139,6,"P4",NA,"C",106.55,79.95,90.6,0,"N",0.000491932310114092
71141,6,"P4",NA,"C",202.1,151.6,171.8,0,"N",0.000491932310114092
71143,6,"P4",NA,"C",266.25,199.7,226.35,0,"N",0.000491932310114092
71145,6,"P4",NA,"C",434.7,326.05,369.5,0,"N",0.000491932310114092
71146,6,"P4",NA,"C",106.55,79.95,90.6,0,"N",0.000491932310114092
71147,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
71148,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
71149,6,"P4",NA,"C",110.85,83.15,94.25,0,"N",0.000491932310114092
71151,6,"P4",NA,"C",121.7,91.3,103.45,0,"N",0.000491932310114092
71153,6,"P4",NA,"C",35.4,26.55,30.1,0,"N",0.000491932310114092
71154,6,"P4",NA,"C",35.4,26.55,30.1,0,"N",0.000491932310114092
71155,6,"P4",NA,"C",48.6,36.45,41.35,0,"N",0.000491932310114092
71156,6,"P4",NA,"C",13.15,9.9,11.2,0,"N",0.000491932310114092
71157,6,"P4",NA,"C",61.75,46.35,52.5,0,"N",0.000491932310114092
71159,6,"P4",NA,"C",74.9,56.2,63.7,0,"N",0.000491932310114092
71163,6,"P4",NA,"C",25.35,19.05,21.55,0,"N",0.000491932310114092
71164,6,"P4",NA,"C",40.85,30.65,34.75,0,"N",0.000491932310114092
71165,6,"P4",NA,"C",35.4,26.55,30.1,0,"N",0.000491932310114092
71166,6,"P4",NA,"C",48.6,36.45,41.35,0,"N",0.000491932310114092
71167,6,"P4",NA,"C",61.75,46.35,52.5,0,"N",0.000491932310114092
71168,6,"P4",NA,"C",74.9,56.2,63.7,0,"N",0.000491932310114092
71169,6,"P4",NA,"C",35.4,26.55,30.1,0,"N",0.000491932310114092
71170,6,"P4",NA,"C",13.15,9.9,11.2,0,"N",0.000491932310114092
71175,6,"P4",NA,"C",51.2,38.4,43.55,0,"N",0.000491932310114092
71180,6,"P4",NA,"C",35.4,26.55,30.1,0,"N",0.000491932310114092
71183,6,"P4",NA,"C",48.6,36.45,41.35,0,"N",0.000491932310114092
71186,6,"P4",NA,"C",61.75,46.35,52.5,0,"N",0.000491932310114092
71189,6,"P4",NA,"C",15.85,11.9,13.5,0,"N",0.000491932310114092
71192,6,"P4",NA,"C",29.05,21.8,24.7,0,"N",0.000491932310114092
71195,6,"P4",NA,"C",41,30.75,34.85,0,"N",0.000491932310114092
71198,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
71200,6,"P4",NA,"C",61.05,45.8,51.9,0,"N",0.000491932310114092
71202,6,"P4",NA,"C",563.2,422.4,478.75,0,"N",0.000491932310114092
71203,6,"P4",NA,"C",41.5,31.15,35.3,0,"N",0.000491932310114092
72813,6,"P5",NA,"C",73.2,54.9,62.25,0,"N",0.000491932310114092
72814,6,"P5",NA,"C",76.3,57.25,64.9,0,"N",0.000491932310114092
72816,6,"P5",NA,"C",88.4,66.3,75.15,0,"N",0.000491932310114092
72817,6,"P5",NA,"C",99.1,74.35,84.25,0,"N",0.000491932310114092
72818,6,"P5",NA,"C",109.6,82.2,93.2,0,"N",0.000491932310114092
72823,6,"P5",NA,"C",99.5,74.65,84.6,0,"N",0.000491932310114092
72824,6,"P5",NA,"C",144.75,108.6,123.05,0,"N",0.000491932310114092
72825,6,"P5",NA,"C",184.6,138.45,156.95,0,"N",0.000491932310114092
72826,6,"P5",NA,"C",199.25,149.45,169.4,0,"N",0.000491932310114092
72827,6,"P5",NA,"C",213.95,160.5,181.9,0,"N",0.000491932310114092
72828,6,"P5",NA,"C",228.65,171.5,194.4,0,"N",0.000491932310114092
72830,6,"P5",NA,"C",280.75,210.6,238.65,0,"N",0.000491932310114092
72836,6,"P5",NA,"C",427.2,320.4,363.15,0,"N",0.000491932310114092
72838,6,"P5",NA,"C",478.05,358.55,406.35,0,"N",0.000491932310114092
72844,6,"P5",NA,"C",31.5,23.65,26.8,0,"N",0.000491932310114092
72846,6,"P5",NA,"C",61.05,45.8,51.9,0,"N",0.000491932310114092
72847,6,"P5",NA,"C",91.55,68.7,77.85,0,"N",0.000491932310114092
72848,6,"P5",NA,"C",76.3,57.25,64.9,0,"N",0.000491932310114092
72849,6,"P5",NA,"C",106.8,80.1,90.8,0,"N",0.000491932310114092
72850,6,"P5",NA,"C",122.05,91.55,103.75,0,"N",0.000491932310114092
72851,6,"P5",NA,"C",578.55,433.95,491.8,0,"N",0.000491932310114092
72852,6,"P5",NA,"C",771.05,578.3,668.65,0,"N",0.000491932310114092
72855,6,"P5",NA,"C",188.75,141.6,160.45,0,"N",0.000491932310114092
72856,6,"P5",NA,"C",251.7,188.8,213.95,0,"N",0.000491932310114092
72857,6,"P5",NA,"C",293.65,220.25,249.65,0,"N",0.000491932310114092
72858,6,"P5",NA,"C",184.3,138.25,156.7,0,"N",0.000491932310114092
72859,6,"P5",NA,"C",378.9,284.2,322.1,0,"N",0.000491932310114092
72860,6,"P5",NA,"C",87.05,65.3,74,0,"N",0.000491932310114092
73043,6,"P6",NA,"C",23.4,17.55,19.9,0,"N",0.000491932310114092
73045,6,"P6",NA,"C",49.75,37.35,42.3,0,"N",0.000491932310114092
73047,6,"P6",NA,"C",96.95,72.75,82.45,0,"N",0.000491932310114092
73049,6,"P6",NA,"C",69.8,52.35,59.35,0,"N",0.000491932310114092
73051,6,"P6",NA,"C",174.45,130.85,148.3,0,"N",0.000491932310114092
73059,6,"P6",NA,"C",44.05,33.05,37.45,0,"N",0.000491932310114092
73060,6,"P6",NA,"C",58.75,44.1,49.95,0,"N",0.000491932310114092
73061,6,"P6",NA,"C",52.45,39.35,44.6,0,"N",0.000491932310114092
73062,6,"P6",NA,"C",91.15,68.4,77.5,0,"N",0.000491932310114092
73063,6,"P6",NA,"C",101.75,76.35,86.5,0,"N",0.000491932310114092
73064,6,"P6",NA,"C",73.4,55.05,62.4,0,"N",0.000491932310114092
73065,6,"P6",NA,"C",88.05,66.05,74.85,0,"N",0.000491932310114092
73066,6,"P6",NA,"C",226.75,170.1,192.75,0,"N",0.000491932310114092
73067,6,"P6",NA,"C",132.25,99.2,112.45,0,"N",0.000491932310114092
73070,6,"P6",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
73071,6,"P6",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
73072,6,"P6",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
73074,6,"P6",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
73075,6,"P6",NA,"C",35.85,26.9,30.5,0,"N",0.000491932310114092
73076,6,"P6",NA,"C",47.1,35.35,40.05,0,"N",0.000491932310114092
73287,6,"P7",NA,"C",394.55,295.95,335.4,0,"N",0.000491932310114092
73289,6,"P7",NA,"C",358.95,269.25,305.15,0,"N",0.000491932310114092
73290,6,"P7",NA,"C",394.55,295.95,335.4,0,"N",0.000491932310114092
73291,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73292,6,"P7",NA,"C",589.9,442.45,501.45,0,"N",0.000491932310114092
73293,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73294,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73295,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73296,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73297,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73298,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73299,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73300,6,"P7",NA,"C",101.3,76,86.15,0,"N",0.000491932310114092
73301,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73302,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73303,6,"P7",NA,"C",1000,750,897.6,0,"N",0.000491932310114092
73304,6,"P7",NA,"C",1000,750,897.6,0,"N",0.000491932310114092
73305,6,"P7",NA,"C",202.65,152,172.3,0,"N",0.000491932310114092
73306,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73307,6,"P7",NA,"C",3000,2250,2897.6,0,"N",0.000491932310114092
73308,6,"P7",NA,"C",36.45,27.35,31,0,"N",0.000491932310114092
73309,6,"P7",NA,"C",36.45,27.35,31,0,"N",0.000491932310114092
73310,6,"P7",NA,"C",1550,1162.5,1447.6,0,"N",0.000491932310114092
73311,6,"P7",NA,"C",36.45,27.35,31,0,"N",0.000491932310114092
73312,6,"P7",NA,"C",36.45,27.35,31,0,"N",0.000491932310114092
73313,6,"P7",NA,"C",3000,2250,2897.6,0,"N",0.000491932310114092
73314,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73315,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73316,6,"P7",NA,"C",780,585,677.6,0,"N",0.000491932310114092
73317,6,"P7",NA,"C",36.45,27.35,31,0,"N",0.000491932310114092
73318,6,"P7",NA,"C",36.45,27.35,31,0,"N",0.000491932310114092
73319,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73320,6,"P7",NA,"C",40.55,30.45,34.5,0,"N",0.000491932310114092
73321,6,"P7",NA,"C",40.55,30.45,34.5,0,"N",0.000491932310114092
73323,6,"P7",NA,"C",40.55,30.45,34.5,0,"N",0.000491932310114092
73324,6,"P7",NA,"C",40.95,30.75,34.85,0,"N",0.000491932310114092
73325,6,"P7",NA,"C",90,67.5,76.5,0,"N",0.000491932310114092
73326,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73327,6,"P7",NA,"C",51.95,39,44.2,0,"N",0.000491932310114092
73332,6,"P7",NA,"C",315.4,236.55,268.1,0,"N",0.000491932310114092
73333,6,"P7",NA,"C",600,450,510,0,"N",0.000491932310114092
73334,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73335,6,"P7",NA,"C",470,352.5,399.5,0,"N",0.000491932310114092
73336,6,"P7",NA,"C",230.95,173.25,196.35,0,"N",0.000491932310114092
73337,6,"P7",NA,"C",397.35,298.05,337.75,0,"N",0.000491932310114092
73338,6,"P7",NA,"C",362.6,271.95,308.25,0,"N",0.000491932310114092
73339,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73340,6,"P7",NA,"C",200,150,170,0,"N",0.000491932310114092
73341,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73342,6,"P7",NA,"C",315.4,236.55,268.1,0,"N",0.000491932310114092
73343,6,"P7",NA,"C",589.9,442.45,501.45,0,"N",0.000491932310114092
73344,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73345,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73346,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73347,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73348,6,"P7",NA,"C",250,187.5,212.5,0,"N",0.000491932310114092
73349,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73350,6,"P7",NA,"C",250,187.5,212.5,0,"N",0.000491932310114092
73351,6,"P7",NA,"C",397.35,298.05,337.75,0,"N",0.000491932310114092
73352,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73353,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73354,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73355,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73356,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73357,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73358,6,"P7",NA,"C",2100,1575,1997.6,0,"N",0.000491932310114092
73359,6,"P7",NA,"C",2900,2175,2797.6,0,"N",0.000491932310114092
73360,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73361,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73362,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73363,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73364,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73365,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73366,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73367,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73368,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73369,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73370,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73371,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73372,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73373,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73374,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73375,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73376,6,"P7",NA,"C",800,600,697.6,0,"N",0.000491932310114092
73377,6,"P7",NA,"C",250,187.5,212.5,0,"N",0.000491932310114092
73378,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73379,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73380,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73381,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73382,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73383,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73384,6,"P7",NA,"C",1736,1302,1633.6,0,"N",0.000491932310114092
73385,6,"P7",NA,"C",635,476.25,539.75,0,"N",0.000491932310114092
73386,6,"P7",NA,"C",1270,952.5,1167.6,0,"N",0.000491932310114092
73387,6,"P7",NA,"C",1905,1428.75,1802.6,0,"N",0.000491932310114092
73388,6,"P7",NA,"C",589.9,442.45,501.45,0,"N",0.000491932310114092
73389,6,"P7",NA,"C",340,255,289,0,"N",0.000491932310114092
73391,6,"P7",NA,"C",589.9,442.45,501.45,0,"N",0.000491932310114092
73392,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73393,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73394,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73395,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73396,6,"P7",NA,"C",90,67.5,76.5,0,"N",0.000491932310114092
73397,6,"P7",NA,"C",200,150,170,0,"N",0.000491932310114092
73398,6,"P7",NA,"C",420,315,357,0,"N",0.000491932310114092
73399,6,"P7",NA,"C",700,525,597.6,0,"N",0.000491932310114092
73401,6,"P7",NA,"C",2100,1575,1997.6,0,"N",0.000491932310114092
73402,6,"P7",NA,"C",2100,1575,1997.6,0,"N",0.000491932310114092
73403,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73404,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73405,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73406,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73410,6,"P7",NA,"C",100,75,85,0,"N",0.000491932310114092
73411,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73412,6,"P7",NA,"C",250,187.5,212.5,0,"N",0.000491932310114092
73413,6,"P7",NA,"C",250,187.5,212.5,0,"N",0.000491932310114092
73416,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73417,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73418,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73419,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73420,6,"P7",NA,"C",150.4,112.8,127.85,0,"N",0.000491932310114092
73421,6,"P7",NA,"C",550,412.5,467.5,0,"N",0.000491932310114092
73422,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73423,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73424,6,"P7",NA,"C",1600,1200,1497.6,0,"N",0.000491932310114092
73425,6,"P7",NA,"C",1800,1350,1697.6,0,"N",0.000491932310114092
73426,6,"P7",NA,"C",2400,1800,2297.6,0,"N",0.000491932310114092
73427,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73428,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73429,6,"P7",NA,"C",887.9,665.95,785.5,0,"N",0.000491932310114092
73430,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73431,6,"P7",NA,"C",533,399.75,453.05,0,"N",0.000491932310114092
73432,6,"P7",NA,"C",667,500.25,566.95,0,"N",0.000491932310114092
73433,6,"P7",NA,"C",1000,750,897.6,0,"N",0.000491932310114092
73434,6,"P7",NA,"C",392,294,333.2,0,"N",0.000491932310114092
73435,6,"P7",NA,"C",1000,750,897.6,0,"N",0.000491932310114092
73436,6,"P7",NA,"C",397.35,298.05,337.75,0,"N",0.000491932310114092
73437,6,"P7",NA,"C",1247,935.25,1144.6,0,"N",0.000491932310114092
73438,6,"P7",NA,"C",682.35,511.8,580,0,"N",0.000491932310114092
73439,6,"P7",NA,"C",682.35,511.8,580,0,"N",0.000491932310114092
73440,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73441,6,"P7",NA,"C",2100,1575,1997.6,0,"N",0.000491932310114092
73442,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73443,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73444,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73445,6,"P7",NA,"C",1100,825,997.6,0,"N",0.000491932310114092
73446,6,"P7",NA,"C",1100,825,997.6,0,"N",0.000491932310114092
73447,6,"P7",NA,"C",927.9,695.95,825.5,0,"N",0.000491932310114092
73448,6,"P7",NA,"C",927.9,695.95,825.5,0,"N",0.000491932310114092
73451,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73452,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73453,6,"P7",NA,"C",425,318.75,361.25,0,"N",0.000491932310114092
73454,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73455,6,"P7",NA,"C",1600,1200,1497.6,0,"N",0.000491932310114092
73456,6,"P7",NA,"C",2100,1575,1997.6,0,"N",0.000491932310114092
73457,6,"P7",NA,"C",3300,2475,3197.6,0,"N",0.000491932310114092
73458,6,"P7",NA,"C",500,375,425,0,"N",0.000491932310114092
73459,6,"P7",NA,"C",1600,1200,1497.6,0,"N",0.000491932310114092
73460,6,"P7",NA,"C",450,337.5,382.5,0,"N",0.000491932310114092
73461,6,"P7",NA,"C",1200,900,1097.6,0,"N",0.000491932310114092
73462,6,"P7",NA,"C",400,300,340,0,"N",0.000491932310114092
73521,6,"P8",NA,"C",9.95,7.5,8.5,0,"N",0.000491932310114092
73523,6,"P8",NA,"C",42.75,32.1,36.35,0,"N",0.000491932310114092
73525,6,"P8",NA,"C",29.05,21.8,24.7,0,"N",0.000491932310114092
73527,6,"P8",NA,"C",10.25,7.7,8.75,0,"N",0.000491932310114092
73529,6,"P8",NA,"C",29.35,22.05,24.95,0,"N",0.000491932310114092
73801,6,"P9",NA,"C",6.9,5.2,5.9,0,"N",0.000491932310114092
73802,6,"P9",NA,"C",4.55,3.45,3.9,0,"N",0.000491932310114092
73803,6,"P9",NA,"C",6.35,4.8,5.4,0,"N",0.000491932310114092
73804,6,"P9",NA,"C",8.15,6.15,6.95,0,"N",0.000491932310114092
73805,6,"P9",NA,"C",4.55,3.45,3.9,0,"N",0.000491932310114092
73806,6,"P9",NA,"C",10.15,7.65,8.65,0,"N",0.000491932310114092
73807,6,"P9",NA,"C",6.9,5.2,5.9,0,"N",0.000491932310114092
73808,6,"P9",NA,"C",8.65,6.5,7.4,0,"N",0.000491932310114092
73809,6,"P9",NA,"C",2.35,1.8,2,0,"N",0.000491932310114092
73810,6,"P9",NA,"C",6.9,5.2,5.9,0,"N",0.000491932310114092
73811,6,"P9",NA,"C",11.2,8.4,9.55,0,"N",0.000491932310114092
73812,6,"P9",NA,"C",11.8,8.85,10.05,0,"N",0.000491932310114092
73813,6,"P9",NA,"B",117.65,0,100.05,0,"N",0.000491932310114092
73825,6,"P9",NA,"B",117.65,0,100.05,0,"N",0.000491932310114092
73826,6,"P9",NA,"C",11.8,8.85,10.05,0,"N",0.000491932310114092
73828,6,"P9",NA,"B",6.9,0,5.9,0,"N",0.000491932310114092
73829,6,"P9",NA,"B",4.55,0,3.9,0,"N",0.000491932310114092
73830,6,"P9",NA,"B",6.35,0,5.4,0,"N",0.000491932310114092
73831,6,"P9",NA,"B",8.15,0,6.95,0,"N",0.000491932310114092
73832,6,"P9",NA,"B",4.55,0,3.9,0,"N",0.000491932310114092
73833,6,"P9",NA,"B",10.15,0,8.65,0,"N",0.000491932310114092
73834,6,"P9",NA,"B",6.9,0,5.9,0,"N",0.000491932310114092
73835,6,"P9",NA,"B",8.65,0,7.4,0,"N",0.000491932310114092
73836,6,"P9",NA,"B",2.35,0,2,0,"N",0.000491932310114092
73837,6,"P9",NA,"B",6.9,0,5.9,0,"N",0.000491932310114092
73839,6,"P9",NA,"C",16.8,12.6,14.3,0,"N",0.000491932310114092
73840,6,"P9",NA,"C",17,12.75,14.45,0,"N",0.000491932310114092
73844,6,"P9",NA,"C",20.35,15.3,17.3,0,"N",0.000491932310114092
75002,7,"C1",NA,"C",99.75,74.85,84.8,0,"N",0.0010979358805445
75005,7,"C1",NA,"C",50.2,37.65,42.7,0,"N",0.0010979358805445
75007,7,"C1",NA,"C",88.9,66.7,75.6,0,"N",0.0010979358805445
75009,7,"C1",NA,"C",79.55,59.7,67.65,0,"N",0.0010979358805445
75010,7,"C1",NA,"C",151.8,113.85,129.05,0,"N",0.0010979358805445
75011,7,"C1",NA,"C",197.9,148.45,168.25,0,"N",0.0010979358805445
75012,7,"C1",NA,"C",126.05,94.55,107.15,0,"N",0.0010979358805445
75015,7,"C1",NA,"C",173.25,129.95,147.3,0,"N",0.0010979358805445
75023,7,"C1",NA,"C",54.15,40.65,46.05,0,"N",0.0010979358805445
75024,7,"C1",NA,"C",700.05,525.05,597.65,0,"N",0.0010979358805445
75027,7,"C1",NA,"C",959.95,720,857.55,0,"N",0.0010979358805445
75030,7,"C1",NA,"C",854.75,641.1,752.35,0,"N",0.0010979358805445
75032,7,"C1",NA,"C",1924.45,1443.35,1822.05,0,"N",0.0010979358805445
75034,7,"C1",NA,"C",713.05,534.8,610.65,0,"N",0.0010979358805445
75039,7,"C1",NA,"C",647.8,485.85,550.65,0,"N",0.0010979358805445
75042,7,"C1",NA,"C",242.1,181.6,205.8,0,"N",0.0010979358805445
75045,7,"C1",NA,"C",1296.7,972.55,1194.3,0,"N",0.0010979358805445
75048,7,"C1",NA,"C",332.55,249.45,282.7,0,"N",0.0010979358805445
75049,7,"C1",NA,"C",389.2,291.9,330.85,0,"N",0.0010979358805445
75050,7,"C1",NA,"C",751.3,563.5,648.9,0,"N",0.0010979358805445
75051,7,"C1",NA,"C",1153.35,865.05,1050.95,0,"N",0.0010979358805445
75200,7,"C1",NA,"C",64.05,48.05,54.45,0,"N",0.0010979358805445
75203,7,"C1",NA,"A",96.1,72.1,0,0,"N",0.0010979358805445
75206,7,"C1",NA,"C",31.9,23.95,27.15,0,"N",0.0010979358805445
75400,7,"C1",NA,"C",192.2,144.15,163.4,0,"N",0.0010979358805445
75402,7,"C1",NA,"C",189.95,142.5,161.5,0,"N",0.0010979358805445
75405,7,"C1",NA,"C",242.9,182.2,206.5,0,"N",0.0010979358805445
75600,7,"C1",NA,"C",270.7,203.05,230.1,0,"N",0.0010979358805445
75603,7,"C1",NA,"C",318.2,238.65,270.5,0,"N",0.0010979358805445
75606,7,"C1",NA,"C",318.2,238.65,270.5,0,"N",0.0010979358805445
75609,7,"C1",NA,"C",475.05,356.3,403.8,0,"N",0.0010979358805445
75610,7,"C1",NA,"C",402.75,302.1,342.35,0,"N",0.0010979358805445
75618,7,"C1",NA,"C",270.15,202.65,229.65,0,"N",0.0010979358805445
75621,7,"C1",NA,"C",270.15,202.65,229.65,0,"N",0.0010979358805445
75800,7,"C1",NA,"C",96.1,72.1,81.7,0,"N",0.0010979358805445
75802,7,"C1",NA,"C",490.9,368.2,417.3,0,"N",0.0010979358805445
75815,7,"C1",NA,"C",724.35,543.3,621.95,0,"N",0.0010979358805445
75818,7,"C1",NA,"C",854.75,641.1,752.35,0,"N",0.0010979358805445
75820,7,"C1",NA,"C",851.9,638.95,749.5,0,"N",0.0010979358805445
75833,7,"C1",NA,"C",1234.65,926,1132.25,0,"N",0.0010979358805445
75836,7,"C1",NA,"C",1412.8,1059.6,1310.4,0,"N",0.0010979358805445
75842,7,"C1",NA,"C",47.5,35.65,40.4,0,"N",0.0010979358805445
75845,7,"C1",NA,"C",237.55,178.2,201.95,0,"N",0.0010979358805445
75848,7,"C1",NA,"C",284.9,213.7,242.2,0,"N",0.0010979358805445
75851,7,"C1",NA,"C",142.5,106.9,121.15,0,"N",0.0010979358805445
75854,7,"C1",NA,"C",142.5,106.9,121.15,0,"N",0.0010979358805445
10990,8,"M1",NA,"B",8.6,0,7.35,0,"N",7.18933103274687e-05
10991,8,"M1",NA,"B",13,0,11.05,0,"N",7.18933103274687e-05
10992,8,"M1",NA,"B",13,0,11.05,0,"N",7.18933103274687e-05
75855,8,"M1",NA,"B",13.75,0,11.7,0,"N",7.18933103274687e-05
75856,8,"M1",NA,"B",14.7,0,12.5,0,"N",7.18933103274687e-05
75857,8,"M1",NA,"B",15.45,0,13.15,0,"N",7.18933103274687e-05
75858,8,"M1",NA,"B",16.5,0,14.05,0,"N",7.18933103274687e-05
75870,8,"M1",NA,"B",25.7,0,21.85,0,"N",7.18933103274687e-05
75871,8,"M1",NA,"B",39.1,0,33.25,0,"N",7.18933103274687e-05
75872,8,"M1",NA,"B",39.1,0,33.25,0,"N",7.18933103274687e-05
75873,8,"M1",NA,"B",41.5,0,35.3,0,"N",7.18933103274687e-05
75874,8,"M1",NA,"B",44.15,0,37.55,0,"N",7.18933103274687e-05
75875,8,"M1",NA,"B",46.6,0,39.65,0,"N",7.18933103274687e-05
75876,8,"M1",NA,"B",49.45,0,42.05,0,"N",7.18933103274687e-05
75880,8,"M1",NA,"B",25.7,0,21.85,0,"N",7.18933103274687e-05
75881,8,"M1",NA,"B",39.1,0,33.25,0,"N",7.18933103274687e-05
75882,8,"M1",NA,"B",41.5,0,35.3,0,"N",7.18933103274687e-05
75883,8,"M1",NA,"B",44.15,0,37.55,0,"N",7.18933103274687e-05
75884,8,"M1",NA,"B",46.6,0,39.65,0,"N",7.18933103274687e-05
75885,8,"M1",NA,"B",49.45,0,42.05,0,"N",7.18933103274687e-05
82000,8,"M10",NA,"B",116.4,0,98.95,0,"N",7.18933103274687e-05
82001,8,"M10",NA,"B",57,0,48.45,0,"N",7.18933103274687e-05
82002,8,"M10",NA,"B",97.75,0,83.1,0,"N",7.18933103274687e-05
82003,8,"M10",NA,"B",162.6,0,138.25,0,"N",7.18933103274687e-05
82005,8,"M10",NA,"B",102.6,0,87.25,0,"N",7.18933103274687e-05
82010,8,"M10",NA,"B",102.6,0,87.25,0,"N",7.18933103274687e-05
82015,8,"M10",NA,"B",116.4,0,98.95,0,"N",7.18933103274687e-05
82020,8,"M10",NA,"B",102.6,0,87.25,0,"N",7.18933103274687e-05
